,Time,Amount,Transaction Method,Transaction Id,Location,Type of Card,Bank,Class
0,-3.7657599991315256,-0.20911797123318926,-0.18122319074992388,-0.487130425722004,0.39756361961563397,-0.26829070737252947,0.034614711209865485,0.0
1,-3.863916304634513,0.0899097390815463,-0.0288499854205077,-0.4571831967526692,0.05933602567962265,-0.23149544620066334,-0.3656010585860384,0.0
2,-3.768089487601673,0.04204209303404505,-0.13735467982704658,-0.4474934304870686,-0.12123065087092058,-0.11786996908097665,-0.8519078928120419,0.0
3,-4.01892932004304,-0.08030592446732783,-0.10059792075939716,-0.8236470969125471,0.036739552767597196,-0.6125904412448752,-0.29243138905863336,0.0
4,-3.976962322368115,0.33059136274642026,0.2076561103447702,-0.41777416685377455,-1.220359175123242,-0.22115023636662898,-0.8408604291273971,0.0
5,-2.3835839594041595,-0.25712373091858787,-0.5805437793995167,-0.49563554182609243,5.75341622015848,1.467255788912771,-0.047222174636190044,0.0
6,-3.5101591120262667,1.0091051192149527,1.25545809426585,-0.7164073865609354,-0.5822536788846597,0.643193465555542,-1.1227687318170623,0.0
7,39.92301435400576,-4.203804337982153,0.5434614778566728,-0.3148101143309339,-7.460836211975474,-1.3907647129818201,-1.1042046068532514,1.0
8,-4.050150696378055,0.26580631603418386,0.20278293320399463,-0.6440781841579017,-1.025580912240394,0.10149535000085787,-0.6541051771746538,0.0
9,-3.764117498942643,-0.2680353693824941,-0.8659630075534692,-0.05663552110836561,-0.25547648200042156,-0.21142968589325067,-0.7205086188163679,0.0
10,-3.973929246937138,0.2281020090511425,0.6278864246118755,-0.08140779564872419,-1.4055011112214302,-0.13216720590761022,1.0230094756364705,0.0
11,-3.3439089785720273,0.5550147927622886,0.5348279173305078,-0.5748430068623386,0.23043881571783523,-0.3277950858094605,-0.4262494731607828,0.0
12,-3.918553934715889,-0.23790150284231898,-0.2759683442689348,0.8801540909151386,0.17717846287915934,0.4282897094015885,0.2676685176433552,0.0
13,-3.87438979574452,0.3714859787905442,1.1817733096250302,0.7267030909134403,-1.7824813529370152,-0.04822884752685634,2.5634052586604206,0.0
14,-3.449891721046926,0.47229607214955,0.7182583205209566,-0.6027007649769675,-0.3949322759645462,-0.13148104301425856,-0.13749493443362232,0.0
15,-4.006126423368375,0.028434764622908438,-0.38003062242195923,-0.23106307048517788,-0.8890604349825557,0.4594875728928006,-0.6137845681283032,0.0
16,8.609077439569159,-5.7169289587525745,-4.398160486958891,0.5231896738628449,6.152394858402854,-0.9508807528650093,0.4909534538873258,1.0
17,3.41184882438329,-2.937637982526789,-2.459369821281864,-0.04066420616059431,5.799808531103454,-0.5264952003258165,0.4973112089968634,1.0
18,-3.4597275302397255,-0.5725561109142059,-0.6656338324723535,-0.28364108630887974,2.8953402133678963,-0.5218722787698971,0.654272119616093,0.0
19,-3.959629315320138,-0.047175921333045615,-0.0335500018301097,-0.5896926629485669,0.21247688177127844,-0.674022074841905,0.11722981467033895,0.0
20,-3.8244929784226693,0.277947449382163,0.8021197190159319,0.0820539312234768,-1.3247663275393529,0.34513435559060307,2.7525823080492136,0.0
21,9.586202475458995,-4.692016702494563,-2.934899213648397,0.702814212943902,6.852129479436454,0.7376556773442441,3.019576466478491,1.0
22,-3.7778503004585575,-0.023976848019775374,-0.1702379624227251,-0.16331298069467753,0.8554709128338005,0.19836033343397788,-0.7847754908790991,0.0
23,-3.9163126173060463,-0.051960531950818796,-0.29305389088425793,-0.4895172061307264,-0.17083835065067932,0.08385646204408877,-0.599378803546464,0.0
24,-3.851037991444605,-0.212863257402273,-0.30481654538000635,-0.6795109837352977,0.0927583973023475,-0.5077431322812949,-0.4451002857103333,0.0
25,-3.9275092679901267,0.2329962203523533,0.4952977770247621,-0.3612413334310701,-1.4712425175278017,0.16243073259301088,0.47439417605020406,0.0
26,-2.932383587493919,0.8136587328017402,0.9153737215512608,-1.188982565418692,1.5616754337322507,0.042704087219108705,-0.3146768368345963,0.0
27,-3.9193250367840258,-0.08123015106566214,-0.2892535797541446,-0.8598623969168675,-0.5061602903640229,-0.8274307998140812,-0.3942707526473251,0.0
28,-3.554438021335008,0.69034614912846,0.6135899156841256,-0.7684904712218419,-0.6986077133037603,0.47474931330413817,-0.4698036169789938,0.0
29,-4.061595188965177,0.4081608540105369,1.2406345439405757,0.4212571325172936,-2.0765452324911604,0.12446971699829193,2.0389851059025705,0.0
30,-3.9138213713868018,-0.060253072133305906,-0.046956890449826906,-0.6927748666576972,-0.8211176792772884,-0.3719424856110951,-0.269858087725739,0.0
31,-4.129757792895169,0.021334953808799312,-0.2929443895983809,-0.36058847349087625,-0.30230337755672604,0.30896200326139717,-0.6709547744920614,0.0
32,44.16272358186394,0.37401724491955923,7.258424887307357,-1.8383371520639011,-4.2239282689736,0.30285671218642957,0.06195321832281468,1.0
33,44.671950452031574,3.9275971202121993,6.8720918877116945,-1.5213179228252258,-6.701413654316868,-0.991346715201067,-0.27918903024806224,1.0
34,21.812616966365123,-7.143463611093789,-1.6093904298807848,3.5667754964413603,-3.0301817062698855,0.016543457586166155,-0.24931629041991935,1.0
35,-3.901633133832695,0.1292676137432845,0.5318377955939653,0.19389367116345801,-0.683388173087249,-0.3794709762393687,1.2837910691949812,0.0
36,-3.2568749905360077,1.4276885773582317,1.882141432196759,-1.082306515030079,-0.5556497170533227,0.3824211842263693,-0.6807822433391746,0.0
37,-4.0751353516350886,-0.04136598270767117,-0.1214191731637322,-0.8491000299292254,-0.518687466940973,-0.5735920108120063,-0.21214098556638192,0.0
38,-3.9394550215171757,0.19549204283941257,0.1948570925203453,-0.6524890664234357,-0.4780925148030619,0.053390560807244296,-0.7423637832905833,0.0
39,-3.631877707964939,-0.06461749506773957,-0.2844948085595005,-0.39489324648910373,1.3114217142497957,0.10946808627681662,-0.3973779188800799,0.0
40,5.544462105701243,-4.590066809983442,-3.7838664633598373,0.3731271161506843,7.089488253529821,-0.8707944031982445,0.5836551596178872,1.0
41,-3.8121468684298483,-0.21322832642224376,-0.2422019017770759,0.4992629575639286,0.9308294215835061,0.06318413250716477,0.3089692267475383,0.0
42,-3.8589383744179164,0.517535178311238,0.6759717625783207,1.707646151268184,-0.44618460863967013,0.4618097918843209,-0.025678997378043057,0.0
